5.03617803959933,4.96095633242695,4.90471807503086,5.06475082562379,4.80941077904203,4.86251892988945,4.91294834996676,4.74366173672903,4.3574500700432,4.3284649821137,4.67328380445076,4.47839386450339
2.49356404726577,1.65375240604111,2.01672134507232,2.39385786079897,1.75738539599307,2.39385786079897,2.22285904236325,1.53836967866693,2.74420484671015,2.09022143186671,1.65375240604111,2.09022143186671
5.35407898775987,5.36620021439501,5.00780833475793,4.99041698755471,5.02490239254785,5.00780833475793,4.68504507747505,5.02490239254785,4.70857459531641,4.8986117701599,5.32938665818388,5.16686998455933
4.78898936981358,4.49565537267657,4.9011031910389,4.71878772033776,4.80579591597455,4.64328341472137,4.71878772033776,4.71878772033776,4.0437159742248,4.17722935731076,4.37503587597323,4.2378472611332
4.86742222025584,4.57319460229187,4.7857468148684,4.4619756066362,4.62448529826522,4.74226328591563,4.71979130371519,4.6491767518895,4.2314714460406,4.2314714460406,4.07114875175929,4.26783538718579
5.11847904493502,4.81211241108833,4.71302513080437,4.88486952721905,5.15930033735647,5.13227212339618,5.11847904493502,4.6919725881233,4.8491525026811,4.53071243937386,4.7538455456533,4.57949990612928
5.76409888968048,5.71044645508088,5.45122870953093,5.46138098847043,5.34359915096342,5.53908932351649,5.15672436475024,5.35489857864998,5.19699762187597,5.55760823088042,5.38805042790657,5.23571156378597
7.05904716182526,7.02712957103352,7.11007862391418,7.06946391887482,7.04852075276851,7.06946391887482,7.13464987664571,7.12978368854763,7.03252041755685,7.32422655420869,7.39402230198312,7.24049568111279
7.09791305036417,7.22339067024903,6.89724243930269,6.90375711701891,7.02585975921662,6.89724243930269,6.85723712595613,6.94820885815247,6.87075083774774,6.89724243930269,6.94820885815247,7.05976129795138
6.14580293134552,6.42165005956703,6.08517845745245,5.78069035298474,6.00721713457208,6.14580293134552,5.69213741712635,5.95164746139397,5.48734444371237,5.99361152428092,5.72850486183632,5.63497934762127
6.00747076093571,6.08751324475259,5.82514986998008,6.03486965443079,5.64282927199098,5.46847719408177,6.0615378271062,5.88968812724154,5.9204596715924,6.0615378271062,5.41968748574213,5.88968812724154
7.29093323226133,7.53706625663568,7.41643828822227,7.43674355078591,7.5233360658008,7.54611609088188,7.43170575763482,7.26740274044918,7.41129688965607,7.78534575342912,7.98116911565153,7.78179335213291
6.40188778438651,6.22753468412795,6.34001247124749,6.38168510542034,6.34001247124749,5.98637323132531,6.07338435619505,6.20343718066406,5.95560167285561,6.22753468412795,6.38168510542034,6.31850630022779
4.96517221892041,5.0068439422363,4.98622512637401,4.96517221892041,4.92168821266971,4.75261722354044,5.0468484159832,4.94366654851973,4.75261722354044,5.30467336147777,5.2894060806849,4.87622710212166
5.87238958060399,5.27162033032228,5.69649975002043,5.69649975002043,5.38284465053453,5.90413815693902,5.32877803198283,5.43413743032987,5.07746744405419,5.00336102492976,5.65727926685875,5.65727926685875
6.38995346762739,5.86670662498169,5.95631845463593,5.83495805812891,5.92733101781749,5.98448923976932,5.80216838013179,5.83495805812891,5.57902611221537,5.04003652312052,5.49201541286721,5.5364668145344
4.93387267841092,4.39490129296778,5.01391346970469,4.39490129296778,4.97469365728193,4.84686376387393,4.93387267841092,4.80034525148424,4.64620068167686,4.80034525148424,4.75155682163183,4.70026554253722
5.23289813409854,5.16194748422654,5.08557586027303,4.98549452125886,4.98549452125886,5.37325374824409,5.147132645335,5.147132645335,4.87427179701435,4.65602621847631,4.89368932693407,4.89368932693407
6.47281551483588,6.17857651990573,6.32517972097597,6.27865978350173,6.36963141535766,6.36963141535766,6.5299738642223,5.90828696074448,6.20455195190162,5.97497810482092,6.15190833170169,6.09633861380268
6.39845016340613,6.31143891801741,6.14713618726229,5.90597483982761,6.37027932656662,6.34129183341302,6.18222742950535,5.70530505984578,6.11076862943697,5.64814698139095,5.99298592071604,6.24891867077987
8.04479453172109,7.71146697615726,7.72239604560622,7.46328737888301,7.90108781962001,7.93680589985813,7.8545678073284,7.81572797705185,8.09095657121574,7.89195533668876,7.89195533668876,7.8449983570394
7.12370090035753,7.36882329548769,7.32437154216018,7.03235115430694,7.25723225493831,7.38728535472348,7.20007385614912,7.27785153712031,7.37501526451202,7.30469878092201,7.22189289759454,7.4635686459157
7.42387304446957,7.41317775727823,7.3748168966605,7.08527096782597,7.27502744775057,7.36358082562606,7.46043063392462,7.07778029874263,7.41853969944919,7.16416488470903,7.39143777468479,7.4291780957594
6.93803102712718,6.66561659724535,6.84118125143073,6.78899552968032,6.58135632810416,6.66561659724535,6.58135632810416,6.76184455830542,6.38798516187594,6.31899239499295,6.40123037014365,6.30460368123544
7.03949495485369,6.85998642240557,6.94606098767665,6.88220954723249,6.8931386120761,6.99140878757764,7.02053704853229,6.71515556694142,6.80810161711325,6.83725818411993,6.84868687343858,7.08984882259623
7.20018999874626,7.22576683358966,7.29408606066433,7.22576683358966,7.3491458258095,7.23080462629282,7.18977324082045,7.15243558141027,7.0126736884597,7.13045668157849,7.16860843577806,7.37122177304238
6.81466801708124,6.60765400216083,6.54577865846353,6.62745661176466,6.29294365668462,6.70296410289029,6.83079738945116,6.61760432403645,6.50229359337723,6.67531259297057,6.35919293612566,6.50229359337723
6.88366454734286,6.85663588952666,6.82178917818385,6.60922789349094,6.52698987645198,6.83587390981879,6.7093112696552,6.6770504322168,6.36166610582876,6.3389378894066,6.38388921021784,6.13571003887575
7.34325707191299,7.21809395872121,7.06308826141885,6.97553240546281,7.07499315961379,7.12687797734637,6.87956846339136,7.15458057120235,6.74088516040431,6.57006757023941,6.74911565384223,6.70726857387962
7.60038700778072,7.73556177132825,7.42069360044909,7.34719115264844,7.25863777542161,7.15635895443051,7.16147405354964,7.13038347613553,7.29053113153948,7.17666421453985,6.9771096622372,6.96476383185519
6.77299570717493,6.46194056597948,6.42055540243556,6.48860878139051,6.34753037158494,6.11868924407214,5.98651783752547,6.52097402965698,6.05984889534417,6.06989920407861,5.99732871987595,5.95336573838577
6.37483454789424,6.55238260899213,6.3099151024263,6.22068413016845,6.24048671910247,6.09285104646172,6.0140703863145,6.16587600812405,6.13730270051171,6.17289356541883,5.85444080241443,5.95498165728634
6.29621715461492,6.21453927433255,6.41617628850882,6.41617628850882,6.28636487507508,6.33468337254621,6.45036760908971,6.19303311306844,6.2355926422921,6.06569399352811,6.2355926422921,6.01505040428477
5.60005635900565,5.80435567599779,5.71338435108978,5.78237687136263,5.78237687136263,5.55923465526556,5.68928693405539,5.7252187449978,5.68928693405539,5.57302787647938,5.39344385867366,5.45695664800514
5.92662918939098,5.97261414633105,6.13793766994603,6.3042585555253,6.24615102772663,6.35917422618016,6.1844575820148,6.108950202653,6.21136497928574,6.19350739848299,6.07909731550437,5.98378741107328
6.635704398744,6.61752209561372,6.56090325517485,6.57056515651211,6.36882575775263,6.61752209561372,6.35699131770009,6.49052253403019,6.64467306106887,6.58013459822603,6.29562246955072,5.93350870642668
6.39700757261147,6.37831546604784,6.27225606440531,6.24388541930045,6.15359875927704,6.23666518504497,6.40316142969252,6.09690355125179,6.01894222330511,6.28614515215339,6.11343281205374,5.87376071173824
5.94408503137058,5.76176423040777,5.58741187534136,5.87509241404782,5.78808141189388,5.78808141189388,5.88692682556863,5.76176423040777,5.77500939249062,5.93291176959156,5.77500939249062,6.09823525545466
6.23073359552607,6.25670903291143,6.07438788058496,6.19045977760662,6.05888373573813,6.13410696626133,5.99434540272227,6.16268027345797,5.92535276109291,5.87029319151549,5.70666453856225,5.42636464953339
7.48956917056334,7.49252338200076,7.37030577077162,7.30487797930686,7.45034846378202,7.30487797930686,7.4095264764467,7.31549754576001,7.37695031218176,7.38683506949955,7.35010306754122,7.25377198053213
7.92347244605072,7.9117306289531,7.8550352893068,7.82543482182343,8.03735683461305,7.85085991821158,7.95034546258617,7.80374199898088,7.93891676748094,7.67770129002882,7.87565457499065,7.86333409150263
3.39172993846782,3.79703778312085,3.45232224298677,3.45232224298677,3.61477159152422,2.9221675088354,3.56349787004044,3.56349787004044,3.39172993846782,3.66354491085543,3.25828516952717,3.25828516952717
5.63916822690397,5.57565524932572,5.90743090098567,5.49013374541011,5.62366413991979,5.5591260680082,5.3768061434935,5.12834822257957,5.22598513457385,4.8987788974098,4.9612976209938,4.8987788974098
4.33620192526155,4.14516661051927,4.33620192526155,4.45879493796908,3.64318314968751,4.11850179998477,3.80347883522581,3.94159918136001,3.45220756318221,3.34104439866949,3.83983776417143,3.64318314968751
4.02803535776591,3.79923980061541,3.85479647298257,3.79923980061541,3.50209001140312,3.85479647298257,3.88145889694788,3.23988231810713,3.53981383787236,3.61124477039946,2.88360618027999,3.13461172269059
7.30588029242895,7.17106110451642,7.44053715095433,6.90041532526359,6.70722421588823,7.13964491785794,6.94015563452961,6.95305903339599,6.65679340188286,7.1914699702422,6.65679340188286,6.91383833887558
6.9447922093358,6.89891262589499,7.0056805523938,6.77936754397328,6.99720592891617,6.89420673726381,6.83593786088857,6.89420673726381,6.975699732883,7.07888392842468,7.11735019610595,7.03478862492812
4.724437932569,4.64545289166809,4.61767464525878,4.58910270674191,4.20517362678811,4.36234420230437,4.18366986676573,4.01861283587971,4.4493490898438,4.36234420230437,4.06861556622244,3.96597807289027
1.8310564112715,2.58816937937957,3.05731257692756,2.44553548447263,2.65253709390392,2.36581810801225,1.8310564112715,2.18446234683149,2.27922430328634,2.92395020397076,2.77005977208373,2.27922430328634
6.49544878733932,6.42762627384376,5.96809492863749,6.14577561620162,6.02216198209982,6.35486702186127,6.44501799422935,6.29659820710372,6.09814768190305,6.27639553478289,6.14577561620162,5.81856376540738
6.05503137282297,5.80371784312734,5.53178577135085,5.59240994575632,5.39825557818319,5.64956798466106,5.24410674639954,4.36867116405026,5.46724779005825,5.46724779005825,5.46724779005825,5.89468924295931
6.03352211554304,5.78220862534661,5.82872843002175,5.6821256929993,5.6821256929993,5.44573866825968,5.04027937764229,5.57090078056113,5.3026393667803,5.3026393667803,5.04027937764229,5.13558774009263
5.62398623155419,5.59639845987368,5.42934574112513,5.4855849478299,5.56802796376848,5.51635634998609,5.37848783880643,5.46983672837424,5.23872761343452,5.51635634998609,5.35205487077524,5.29699574701965
5.59509592660877,5.89324774832774,5.72334948105819,5.610761936864,5.76860584148977,5.59509592660877,5.8033917935888,5.57381867824113,5.45401845373012,5.51855642054855,5.53545809762243,5.63127534220869
5.37610901959398,5.64999551368916,5.56298472467201,5.45509664919502,5.49236771588115,5.53999537965752,5.53999537965752,5.27530551537574,5.45509664919502,5.52829943112013,5.29034319884503,5.36231584708922
